Age,Gender,University,Department,Year,Current CGPA,Stress value,Anxiety value,Depression value
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,Other,0.4999999999999999,0.5666666666666668,0.4575757575757576
18-22,Female,Islamic University of Technology (IUT),Engineering - EEE,4,3.40 - 3.79,0.8695652173913041,0.7166666666666668,0.6121212121212122
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.6086956521739129,0.4333333333333334,0.2363636363636364
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,3,3.00 - 3.39,0.4782608695652173,0.8666666666666666,0.6454545454545455
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.5978260869565215,0.6333333333333333,0.4848484848484849
18-22,Male,Dhaka University (DU),Other,2,2.50 - 2.99,0.826086956521739,0.9,1.0
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.8043478260869561,0.8999999999999998,0.890909090909091
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,2,3.80 - 4.00,0.8586956521739129,1.0,0.9090909090909093
18-22,Male,Rajshahi University of Engineering and Technology (RUET),Engineering - CS ,1,3.40 - 3.79,0.42391304347826075,0.2333333333333333,0.40909090909090906
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,2,3.80 - 4.00,0.8586956521739129,0.8000000000000002,0.681818181818182
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,2.50 - 2.99,0.6413043478260867,0.8666666666666668,0.787878787878788
18-22,Male,East West University (EWU),Engineering - CS ,3,3.40 - 3.79,0.7391304347826084,1.0,0.7878787878787881
23-26,Female,American International University Bangladesh (AIUB),Engineering - CS ,4,3.00 - 3.39,0.684782608695652,0.5,0.21212121212121213
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.80 - 4.00,0.4130434782608694,0.55,0.33939393939393936
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.00 - 3.39,0.7826086956521737,0.9333333333333332,0.8090909090909091
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,0,Below 2.50,0.7934782608695651,1.0,0.8636363636363639
18-22,Female,Islamic University of Technology (IUT),Engineering - Civil Engineering ,1,Other,0.826086956521739,1.0,0.7424242424242425
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.6086956521739129,0.8833333333333334,0.8696969696969697
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.7499999999999999,0.9333333333333335,0.7666666666666668
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,2,3.80 - 4.00,0.7499999999999997,0.6000000000000001,0.5333333333333333
18-22,Male,North South University (NSU),Engineering - CS ,3,Below 2.50,0.7065217391304344,0.6,0.8333333333333334
18-22,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,2,2.50 - 2.99,0.7282608695652171,1.0,0.6545454545454547
18-22,Female,Islamic University of Technology (IUT),Engineering - CS ,1,Other,0.6195652173913042,0.8833333333333334,0.5212121212121211
23-26,Male,Dhaka University (DU),Other,3,2.50 - 2.99,0.326086956521739,0.39999999999999997,0.30909090909090914
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.40 - 3.79,0.7282608695652174,0.43333333333333335,0.26666666666666666
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.5869565217391303,0.4333333333333334,0.6454545454545455
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.3478260869565217,0.7666666666666667,0.7060606060606063
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.0,0.0,0.0
18-22,Male,East West University (EWU),Engineering - CS ,4,3.40 - 3.79,0.5326086956521738,0.6,0.7272727272727274
23-26,Male,Dhaka University (DU),Biological Sciences,4,3.00 - 3.39,0.576086956521739,0.6666666666666666,0.7484848484848484
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.3913043478260869,0.0,0.8636363636363639
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,2.50 - 2.99,0.3913043478260869,0.85,0.7575757575757576
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.5978260869565215,0.7833333333333335,0.41515151515151516
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.43478260869565216,0.4166666666666667,0.30909090909090914
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.00 - 3.39,0.8478260869565215,1.0,0.7484848484848485
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.6521739130434783,0.8666666666666666,0.7575757575757576
18-22,Female,Patuakhali Science and Technology University,Engineering - CS ,1,3.00 - 3.39,0.5217391304347825,0.3333333333333333,0.2727272727272727
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,2.50 - 2.99,0.7391304347826085,0.6,0.5424242424242425
18-22,Male,Patuakhali Science and Technology University,Engineering - CS ,3,3.00 - 3.39,0.7934782608695651,0.7000000000000001,0.5484848484848486
18-22,Female,Islamic University of Technology (IUT),Engineering - EEE,3,3.40 - 3.79,0.8152173913043476,0.85,0.8212121212121214
18-22,Male,Islamic University of Technology (IUT),Engineering - Civil Engineering ,1,3.80 - 4.00,0.7065217391304347,0.9,0.584848484848485
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.4999999999999999,0.4833333333333334,0.6242424242424244
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.40 - 3.79,0.5217391304347825,0.7000000000000001,0.4121212121212121
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.40 - 3.79,0.5978260869565215,0.6333333333333333,0.5151515151515152
23-26,Male,"Independent University, Bangladesh (IUB)",Environmental and Life Sciences,1,Other,0.7173913043478259,0.7333333333333334,0.6060606060606061
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.7065217391304348,0.8333333333333335,0.487878787878788
18-22,Male,Islamic University of Technology (IUT),Engineering - Civil Engineering ,3,3.40 - 3.79,0.8913043478260866,0.9666666666666668,0.8484848484848485
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,2,3.80 - 4.00,0.58695652173913,0.8666666666666668,0.6212121212121213
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,2.50 - 2.99,0.576086956521739,0.6666666666666666,0.893939393939394
23-26,Female,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,4,3.00 - 3.39,0.4239130434782608,0.5833333333333334,0.5969696969696969
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.5434782608695652,0.38333333333333336,0.2181818181818182
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.6847826086956521,0.9166666666666666,0.8303030303030305
18-22,Male,Islamic University of Technology (IUT),Engineering - CS ,1,Other,0.7065217391304348,0.7333333333333334,0.8484848484848487
18-22,Male,Daffodil University,Business and Entrepreneurship Studies,2,2.50 - 2.99,0.4130434782608694,0.26666666666666666,0.19696969696969696
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.5,0.6666666666666666,0.28787878787878796
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.80 - 4.00,0.7717391304347824,0.6833333333333335,0.5757575757575758
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.00 - 3.39,0.5217391304347825,0.4833333333333334,0.2878787878787879
18-22,Male,North South University (NSU),Engineering - CS ,3,3.40 - 3.79,0.8152173913043476,0.44999999999999996,0.47878787878787876
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,2.50 - 2.99,0.26086956521739124,0.3333333333333333,0.3333333333333333
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,2.50 - 2.99,0.43478260869565216,0.4666666666666666,0.5606060606060606
18-22,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,2,3.00 - 3.39,0.5434782608695652,0.4000000000000001,0.6818181818181819
18-22,Female,Islamic University of Technology (IUT),Engineering - EEE,3,3.40 - 3.79,0.8369565217391303,0.8000000000000002,0.7424242424242427
18-22,Female,North South University (NSU),Engineering - CS ,4,3.00 - 3.39,0.5,0.3333333333333333,0.3333333333333333
23-26,Male,Islamic University of Technology (IUT),Engineering - CS ,3,3.40 - 3.79,0.6413043478260869,0.5333333333333333,0.5909090909090909
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.80 - 4.00,0.7391304347826085,0.6999999999999998,0.693939393939394
23-26,Female,East West University (EWU),Engineering - CS ,4,2.50 - 2.99,0.5,0.7333333333333334,0.4848484848484849
18-22,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,1,Other,0.5,0.5666666666666668,0.6272727272727274
23-26,Male,North South University (NSU),Engineering - CS ,4,3.00 - 3.39,0.36956521739130427,0.38333333333333336,0.3787878787878788
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.40 - 3.79,0.6521739130434783,0.4166666666666667,0.6030303030303031
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.00 - 3.39,0.934782608695652,0.55,0.7000000000000002
18-22,Male,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,3,2.50 - 2.99,0.391304347826087,0.85,0.8878787878787879
23-26,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.40 - 3.79,0.48913043478260876,0.7333333333333334,0.7121212121212122
18-22,Male,Islamic University of Technology (IUT),Engineering - CS ,1,Other,0.6304347826086955,0.5333333333333334,0.5151515151515152
18-22,Male,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,1,Other,0.21739130434782603,0.16666666666666666,0.060606060606060615
18-22,Male,North South University (NSU),Engineering - CS ,1,3.00 - 3.39,0.6304347826086956,0.5333333333333333,0.3272727272727273
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.6956521739130435,1.0,1.0
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.3804347826086955,0.5333333333333334,0.2727272727272727
23-26,Female,American International University Bangladesh (AIUB),Engineering - CS ,3,3.80 - 4.00,0.5,0.6,0.5454545454545454
18-22,Male,East West University (EWU),Engineering - CS ,0,2.50 - 2.99,0.5,0.19999999999999998,0.6060606060606062
18-22,Female,Islamic University of Technology (IUT),Engineering - EEE,2,3.80 - 4.00,0.5652173913043477,0.9666666666666668,0.6121212121212122
18-22,Male,Dhaka University (DU),Environmental and Life Sciences,4,2.50 - 2.99,0.45652173913043476,0.6666666666666666,0.6939393939393941
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.80 - 4.00,0.6956521739130433,0.7166666666666668,0.5333333333333333
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.467391304347826,0.43333333333333335,0.2787878787878788
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,2.50 - 2.99,0.5,0.18333333333333332,0.03636363636363636
18-22,Female,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,1,Other,0.45652173913043465,0.39999999999999997,0.5151515151515152
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,2.50 - 2.99,0.6739130434782606,0.6833333333333335,0.6424242424242427
18-22,Female,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,2,3.80 - 4.00,0.5978260869565216,0.4166666666666667,0.5303030303030303
23-26,Male,Bangladesh University of Engineering and Technology (BUET),Engineering - Mechanical Engineering ,4,2.50 - 2.99,0.8695652173913041,1.0,0.681818181818182
23-26,Female,Dhaka University (DU),Biological Sciences,3,3.40 - 3.79,0.6304347826086955,0.8000000000000002,0.9242424242424242
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.80 - 4.00,0.5978260869565216,0.6333333333333333,0.6545454545454547
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - Mechanical Engineering ,3,2.50 - 2.99,0.4782608695652173,0.8333333333333334,0.881818181818182
23-26,Female,Islamic University of Technology (IUT),Engineering - CS ,4,3.40 - 3.79,0.5217391304347825,0.45,0.2515151515151515
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.40 - 3.79,0.5217391304347825,0.4333333333333333,0.47878787878787876
23-26,Male,Islamic University of Technology (IUT),Engineering - CS ,3,3.40 - 3.79,0.7717391304347824,1.0,0.8242424242424243
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.80 - 4.00,0.902173913043478,1.0,1.0
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,2.50 - 2.99,0.5108695652173912,0.8166666666666665,0.7727272727272728
23-26,Male,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,2,3.00 - 3.39,0.3478260869565216,0.10000000000000002,0.045454545454545456
23-26,Male,Dhaka University (DU),Biological Sciences,3,2.50 - 2.99,0.5108695652173911,0.41666666666666674,0.49090909090909096
18-22,Male,Dhaka University (DU),Business and Entrepreneurship Studies,3,3.00 - 3.39,0.8478260869565215,0.9166666666666666,0.8787878787878788
23-26,Male,Bangladesh Agricultural University (BAU),Other,4,3.00 - 3.39,0.43478260869565216,0.4000000000000001,0.3272727272727273
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.5652173913043478,0.43333333333333335,0.584848484848485
23-26,Male,Dhaka University (DU),Biological Sciences,4,2.50 - 2.99,0.8152173913043476,0.8166666666666668,0.8696969696969699
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,2.50 - 2.99,0.4456521739130435,0.46666666666666673,0.3333333333333333
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.00 - 3.39,0.3913043478260868,0.9,0.9090909090909092
23-26,Female,East West University (EWU),Engineering - CS ,4,3.00 - 3.39,0.5652173913043477,0.5666666666666668,0.5818181818181818
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,Other,0.2065217391304347,0.23333333333333336,0.13636363636363635
18-22,Male,Dhaka University (DU),Other,3,3.00 - 3.39,0.5,0.43333333333333335,0.6212121212121212
23-26,Female,Dhaka University (DU),Environmental and Life Sciences,3,3.40 - 3.79,0.8586956521739129,0.9666666666666668,0.6727272727272728
18-22,Male,Islamic University of Technology (IUT),Engineering - Civil Engineering ,2,3.80 - 4.00,0.7282608695652171,1.0,0.9545454545454547
18-22,Female,BRAC University,Business and Entrepreneurship Studies,2,3.40 - 3.79,0.8152173913043476,1.0,0.9545454545454547
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.7934782608695651,0.9,0.7696969696969699
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.00 - 3.39,0.4782608695652174,0.5666666666666668,0.33333333333333337
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.00 - 3.39,0.21739130434782603,0.5333333333333333,0.42727272727272736
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.40 - 3.79,0.42391304347826086,0.3166666666666667,0.20606060606060606
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.5543478260869565,0.4500000000000001,0.4757575757575759
23-26,Female,"Independent University, Bangladesh (IUB)",Environmental and Life Sciences,4,2.50 - 2.99,0.5,0.26666666666666666,0.3333333333333333
18-22,Female,Bangladesh Agricultural University (BAU),Engineering - CS ,1,Below 2.50,0.25,0.3333333333333333,0.3333333333333333
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.5,0.0,0.12121212121212122
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.3586956521739129,0.5,0.5363636363636365
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.5108695652173912,0.41666666666666674,0.3333333333333333
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.40 - 3.79,0.5108695652173912,0.43333333333333335,0.4090909090909091
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,3,3.40 - 3.79,0.5978260869565216,0.7000000000000001,0.7090909090909093
23-26,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,0,3.40 - 3.79,0.5652173913043477,0.3333333333333333,0.1878787878787879
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.40 - 3.79,0.5543478260869565,0.46666666666666673,0.3333333333333333
23-26,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,Below 2.50,0.5217391304347825,0.7166666666666667,0.5454545454545455
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.4130434782608695,0.0,0.0
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.8804347826086953,1.0,0.9515151515151518
23-26,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.00 - 3.39,0.8043478260869563,0.7666666666666666,0.6121212121212122
18-22,Female,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,1,3.40 - 3.79,0.7282608695652173,0.48333333333333334,0.8181818181818185
23-26,Female,Dhaka University (DU),Biological Sciences,4,2.50 - 2.99,0.358695652173913,0.5333333333333333,0.4090909090909091
18-22,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,2,3.00 - 3.39,0.42391304347826075,0.5333333333333334,0.5060606060606061
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,2.50 - 2.99,0.5869565217391303,0.7166666666666667,0.6212121212121212
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.4239130434782608,0.3333333333333333,0.24848484848484848
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,Other,0.3478260869565217,0.08333333333333333,0.34545454545454546
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,0,Other,0.4456521739130434,0.3333333333333333,0.43939393939393945
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.00 - 3.39,0.8369565217391303,1.0,1.0
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.40 - 3.79,0.6195652173913042,0.5333333333333333,0.34848484848484845
18-22,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,1,Other,0.826086956521739,0.8000000000000002,0.7939393939393941
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.8260869565217388,0.9666666666666668,0.5484848484848486
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.22826086956521732,0.4333333333333333,0.5666666666666668
18-22,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,1,Other,0.7282608695652171,0.9499999999999998,0.8636363636363639
18-22,Female,Islamic University of Technology (IUT),Engineering - Civil Engineering ,2,3.40 - 3.79,0.45652173913043476,0.7333333333333334,0.5757575757575758
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.80 - 4.00,0.35869565217391297,0.6166666666666668,0.6848484848484849
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,2.50 - 2.99,0.07608695652173911,0.06666666666666667,0.0
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.00 - 3.39,0.43478260869565216,0.6666666666666666,0.5454545454545455
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,2.50 - 2.99,0.7173913043478259,0.9333333333333332,0.6727272727272727
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.2065217391304347,0.13333333333333333,0.0
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.40 - 3.79,0.33695652173913027,0.5833333333333334,0.6424242424242423
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.80 - 4.00,0.760869565217391,1.0,0.9545454545454547
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,2.50 - 2.99,0.8478260869565215,0.9,0.7454545454545456
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.6086956521739129,0.6666666666666666,0.5272727272727273
23-26,Female,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,4,2.50 - 2.99,0.934782608695652,0.9166666666666666,0.7727272727272728
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.684782608695652,0.65,0.5606060606060607
23-26,Female,Dhaka University (DU),Biological Sciences,3,3.40 - 3.79,0.7065217391304346,0.75,0.893939393939394
23-26,Male,Dhaka University (DU),Other,0,3.00 - 3.39,0.5869565217391303,0.4833333333333334,0.3696969696969697
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.5652173913043478,0.75,0.6242424242424243
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,2,2.50 - 2.99,0.5978260869565216,0.5333333333333333,0.6484848484848487
18-22,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,1,Other,0.7934782608695651,0.5666666666666667,0.293939393939394
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.9782608695652173,1.0,1.0
23-26,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.40 - 3.79,0.6630434782608694,0.4000000000000001,0.609090909090909
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,2.50 - 2.99,0.43478260869565216,0.31666666666666665,0.5151515151515152
18-22,Female,Dhaka University (DU),Environmental and Life Sciences,3,2.50 - 2.99,0.4021739130434782,0.65,0.7484848484848485
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.5978260869565216,0.65,0.5575757575757577
18-22,Male,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,3,3.00 - 3.39,0.9130434782608695,0.6333333333333334,0.4727272727272727
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.40 - 3.79,0.6304347826086956,0.6666666666666666,0.5454545454545454
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,2.50 - 2.99,0.43478260869565216,0.21666666666666667,0.5363636363636365
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,3,2.50 - 2.99,0.4999999999999999,0.4000000000000001,0.4696969696969697
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,2.50 - 2.99,0.6086956521739129,0.6,0.9545454545454547
18-22,Male,BRAC University,Engineering - CS ,3,2.50 - 2.99,0.6630434782608694,0.5666666666666668,0.4848484848484849
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.5869565217391304,0.8000000000000002,0.6424242424242425
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.80 - 4.00,0.5108695652173912,0.7666666666666667,0.7636363636363638
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.652173913043478,0.8000000000000002,0.5333333333333333
18-22,Male,Islamic University of Technology (IUT),Engineering - Civil Engineering ,3,3.00 - 3.39,0.6413043478260867,0.7666666666666667,0.6666666666666666
23-26,Male,Dhaka University (DU),Biological Sciences,4,Other,0.6086956521739129,0.3333333333333333,0.5515151515151515
18-22,Female,North South University (NSU),Engineering - CS ,1,2.50 - 2.99,0.43478260869565205,0.4500000000000001,0.10606060606060608
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,2,3.00 - 3.39,0.30434782608695643,0.2333333333333333,0.196969696969697
23-26,Female,Dhaka University (DU),Biological Sciences,4,3.40 - 3.79,0.43478260869565216,0.7333333333333334,0.7242424242424245
23-26,Female,North South University (NSU),Engineering - CS ,4,2.50 - 2.99,0.7717391304347825,0.6666666666666666,0.28484848484848485
23-26,Female,"Independent University, Bangladesh (IUB)",Pharmacy and Public Health,4,3.40 - 3.79,0.4130434782608695,0.5166666666666667,0.5515151515151515
18-22,Female,Islamic University of Technology (IUT),Engineering - CS ,2,3.80 - 4.00,0.7934782608695652,0.4333333333333334,0.6424242424242425
18-22,Male,Islamic University of Technology (IUT),Engineering - CS ,2,3.40 - 3.79,0.8369565217391303,1.0,0.8181818181818181
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.6195652173913042,0.7166666666666668,0.7060606060606063
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,2.50 - 2.99,0.0,0.0,0.0
23-26,Female,Dhaka University (DU),Other,4,3.00 - 3.39,0.826086956521739,0.9666666666666668,0.9090909090909092
18-22,Male,Patuakhali Science and Technology University,Engineering - CS ,1,3.00 - 3.39,0.6304347826086956,0.43333333333333335,0.4
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,2.50 - 2.99,0.6195652173913043,0.35000000000000003,0.46969696969696967
23-26,Male,Bangladesh University of Engineering and Technology (BUET),Engineering - CS ,4,2.50 - 2.99,0.5978260869565216,0.5,0.6666666666666666
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,2.50 - 2.99,0.31521739130434784,1.0,1.0
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Below 2.50,0.36956521739130427,0.3333333333333333,0.22727272727272732
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,2.50 - 2.99,0.5543478260869564,0.4166666666666667,0.4242424242424243
23-26,Female,American International University Bangladesh (AIUB),Engineering - CS ,4,3.40 - 3.79,0.45652173913043465,0.6,0.5151515151515151
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.5652173913043477,0.49999999999999994,0.46969696969696967
18-22,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,1,Other,0.7826086956521736,1.0,0.8242424242424244
23-26,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.00 - 3.39,0.8695652173913041,0.9333333333333332,0.8606060606060606
23-26,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,0,Below 2.50,0.8152173913043477,1.0,0.9090909090909092
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.6847826086956521,0.65,0.4515151515151515
23-26,Male,Bangladesh University of Engineering and Technology (BUET),Engineering - CS ,4,3.40 - 3.79,0.9782608695652173,1.0,0.9545454545454547
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.40217391304347816,0.3333333333333333,0.26666666666666666
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,2.50 - 2.99,0.7499999999999998,0.5333333333333333,0.8393939393939395
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.6413043478260869,0.5833333333333334,0.8151515151515153
18-22,Male,Patuakhali Science and Technology University,Engineering - CS ,1,2.50 - 2.99,0.5978260869565215,0.6833333333333335,0.36363636363636365
18-22,Female,Islamic University of Technology (IUT),Engineering - EEE,2,3.80 - 4.00,0.8369565217391303,0.8000000000000002,0.7636363636363637
23-26,Male,Patuakhali Science and Technology University,Engineering - CS ,0,3.40 - 3.79,0.7391304347826084,0.48333333333333334,0.5272727272727273
18-22,Female,Islamic University of Technology (IUT),Engineering - CS ,2,3.40 - 3.79,0.8804347826086956,0.8666666666666668,0.7787878787878788
Below 18,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,Other,0.2065217391304347,0.049999999999999996,0.2545454545454546
